-34.741,-55.703,
-34.756,-55.681,
-34.771,-55.641,
-34.759,-55.721,
-34.762,-55.658,
-34.774,-55.516,
-34.777,-55.576,
-34.789,-55.536,
-34.791,-55.499,
-34.792,-55.514,
-34.699,-55.519,
-34.793,-55.454,
-34.786,-55.425,
-34.742,-55.519,
-34.78,-55.565,
-34.769,-55.591,
-34.795,-55.483,
-34.763,-56.015,
-34.735,-56.035,
-34.791,-55.996,
-34.67,-55.965,
-34.695,-55.857,
-34.697,-55.893,
-34.69,-55.802,
-34.684,-55.702,
-34.701,-55.965,
-34.72,-55.88,
-34.686,-55.966,
-34.717,-55.958,
-34.408,-56.739,
-34.738,-56.095,
-33.614,-56.689,
-34.717,-56.074,
-31.387,-57.9,
-34.809,-55.93,
-34.794,-55.914,
-34.82,-55.952,
-34.829,-55.964,
-34.795,-55.889,
-34.689,-56.18,
-34.642,-56.241,
-34.667,-56.218,
-34.698,-56.218,
-34.624,-56.255,
-34.76,-56.226,
-34.703,-55.888,
-34.73,-56.219,
-34.615,-55.421,
-34.522,-56.255,
-34.436,-56.378,
-33.6,-57.133,
-34.488,-56.152,
-34.523,-56.278,
-34.594,-56.253,
-34.494,-56.279,
-34.672,-56.354,
-34.5,-56.383,
-34.533,-56.317,
-34.689,-56.333,
-34.621,-56.452,
-34.633,-56.333,
-34.599,-56.476,
-34.637,-56.356,
-34.608,-56.467,
-34.758,-56.291,
-34.605,-56.356,
-34.242,-57.221,
-34.453,-56.391,
-33.182,-54.226,
-34.275,-56.112,
-34.383,-56.383,
-34.399,-56.282,
-34.522,-56.394,
-34.4,-56.333,
-34.292,-55.956,
-34.343,-56.514,
-34.45,-55.783,
-34.138,-57.8,
-34.44,-55.959,
-34.447,-56.114,
-34.442,-56.148,
-34.451,-56.08,
-34.521,-56.049,
-34.498,-56.038,
-34.543,-56.06,
-34.628,-55.818,
-34.6,-56.133,
-34.671,-54.423,
-34.635,-55.963,
-34.571,-56.082,
-34.715,-56.073,
-34.661,-55.993,
-33.925,-56.042,
-34.61,-55.815,
-34.568,-55.751,
-34.567,-55.979,
-34.443,-55.892,
-34.545,-55.871,
-34.487,-55.626,
-34.488,-55.628,
-34.524,-55.625,
-34.493,-55.562,
-34.343,-55.764,
-34.093,-55.907,
-33.183,-56.812,
-34.283,-55.233,
-34.05,-56.2,
-34.333,-55.65,
-34.367,-55.783,
-34.241,-55.917,
-34.222,-55.73,
-34.208,-55.732,
-32.633,-55.117,
-32.85,-55.072,
-33.0,-55.133,
-32.833,-54.767,
-32.529,-54.521,
-32.517,-54.683,
-32.5,-54.017,
-32.517,-54.533,
-32.367,-54.767,
-32.617,-54.6,
-32.5,-54.417,
-32.683,-54.633,
-32.752,-54.632,
-32.033,-54.183,
-31.833,-54.167,
-34.433,-57.717,
-33.8,-54.0,
-32.2,-54.067,
-32.35,-54.133,
-32.433,-56.35,
-32.167,-54.117,
-31.867,-54.2,
-32.017,-54.2,
-32.633,-53.9,
-33.933,-55.683,
-31.783,-54.333,
-34.861,-54.943,
-32.383,-54.667,
-32.117,-54.067,
-32.37,-54.167,
-32.15,-54.2,
-34.381,-56.538,
-32.383,-54.35,
-34.615,-54.151,
-31.9,-54.15,
-32.65,-54.25,
-33.02,-53.575,
-33.89,-53.526,
-32.598,-53.386,
-32.75,-53.733,
-32.483,-53.517,
-32.633,-53.3,
-32.483,-53.717,
-34.303,-53.848,
-31.944,-55.727,
-32.467,-55.233,
-33.098,-56.016,
-34.35,-57.85,
-34.328,-57.704,
-34.421,-57.595,
-34.182,-57.921,
-34.437,-57.64,
-34.219,-57.931,
-34.165,-58.034,
-34.424,-57.602,
-34.284,-57.828,
-34.883,-56.183,
-33.933,-57.467,
-34.245,-57.876,
-34.367,-57.567,
-34.134,-57.979,
-34.426,-57.83,
-34.4,-57.667,
-34.329,-57.723,
-34.336,-57.691,
-34.463,-57.84,
-34.377,-57.842,
-34.084,-57.996,
-34.43,-57.73,
-33.99,-58.15,
-34.077,-58.133,
-33.964,-58.331,
-34.0,-58.284,
-34.017,-58.153,
-34.059,-58.192,
-33.964,-58.289,
-33.981,-58.282,
-33.929,-58.198,
-34.161,-58.207,
-34.013,-58.278,
-34.233,-57.36,
-34.26,-57.456,
-33.978,-57.179,
-34.275,-57.335,
-34.331,-57.351,
-34.122,-57.372,
-34.248,-57.41,
-34.317,-57.35,
-34.22,-57.478,
-34.348,-57.31,
-34.398,-56.966,
-34.747,-55.4,
-34.443,-57.169,
-34.437,-57.193,
-34.194,-57.108,
-34.4,-57.167,
-34.3,-57.233,
-34.436,-57.297,
-34.4,-57.333,
-34.34,-57.263,
-34.413,-57.397,
